md5key,shnid,label,filename
183153,151159,flac-md5.md5,gd1993-03-21-flac-md5.md5
183155,151175,ffp.ffp,gd1984-12-28-ffp.ffp
183156,151175,flac-md5.md5,gd1984-12-28-flac-md5.md5
183157,151176,ffp.ffp,gd1984-12-28-ffp.ffp
183158,151176,flac-md5.md5,gd1984-12-28-flac-md5.md5
183159,151177,ffp.ffp,gd1984-12-28-ffp.ffp
183160,151177,flac-md5.md5,gd1984-12-28-flac-md5.md5
183161,151178,ffp.ffp,gd1984-12-28-ffp.ffp
183162,151178,flac-md5.md5,gd1984-12-28-flac-md5.md5
183196,151191,gd85-04-04.ffp,gd1985-04-04-gd85-04-04.ffp
183197,151192,gd85-04-04.ffp,gd1985-04-04-gd85-04-04.ffp
183198,151193,gd1981-10-02.md5,gd1981-10-02-gd1981-10-02.md5
183199,151193,gd1981-10-02.ffp,gd1981-10-02-gd1981-10-02.ffp
183200,151194,gd1981-10-02.ffp,gd1981-10-02-gd1981-10-02.ffp
183201,151194,gd1981-10-02.md5,gd1981-10-02-gd1981-10-02.md5
183202,151196,gd1986-03-20.senn.me80.hessberg.miller.clugston.flac1648.ffp,gd1986-03-20-gd1986-03-20-senn-me80-hessberg-miller-clugston-flac1648.ffp
183203,151196,gd1986-03-20.senn.me80.hessberg.miller.clugston.flac1648.md5,gd1986-03-20-gd1986-03-20-senn-me80-hessberg-miller-clugston-flac1648.md5
183204,151197,gd1986-03-20.senn.me80.hessberg.miller.clugston.flac2496.ffp,gd1986-03-20-gd1986-03-20-senn-me80-hessberg-miller-clugston-flac2496.ffp
183205,151197,gd1986-03-20.senn.me80.hessberg.miller.clugston.flac2496.md5,gd1986-03-20-gd1986-03-20-senn-me80-hessberg-miller-clugston-flac2496.md5
183206,151198,gd1986-03-21.senn.me80.hessberg.miller.clugston.flac1648.ffp,gd1986-03-21-gd1986-03-21-senn-me80-hessberg-miller-clugston-flac1648.ffp
183207,151198,gd1986-03-21.senn.me80.hessberg.miller.clugston.flac1648.md5,gd1986-03-21-gd1986-03-21-senn-me80-hessberg-miller-clugston-flac1648.md5
183208,151199,gd1986-03-21.senn.me80.hessberg.miller.clugston.flac2496.ffp,gd1986-03-21-gd1986-03-21-senn-me80-hessberg-miller-clugston-flac2496.ffp
183209,151199,gd1986-03-21.senn.me80.hessberg.miller.clugston.flac2496.md5,gd1986-03-21-gd1986-03-21-senn-me80-hessberg-miller-clugston-flac2496.md5
183210,151200,gd88-06-19.ffp,gd1988-06-19-gd88-06-19.ffp
183211,151200,gd88-06-19.md5,gd1988-06-19-gd88-06-19.md5
183212,151201,gd1984-12-29mke2002-16.ffp,gd1984-12-29-gd1984-12-29mke2002-16.ffp
183213,151201,gd1984-12-29mke2002.holbrook.flac1644.md5,gd1984-12-29-gd1984-12-29mke2002-holbrook-flac1644.md5
183214,151202,gd1984-12-29mke2002.ffp,gd1984-12-29-gd1984-12-29mke2002.ffp
183215,151202,gd1984-12-29mke2002.holbtook.flac2448.md5,gd1984-12-29-gd1984-12-29mke2002-holbtook-flac2448.md5
183217,151191,flac-md5.md5,gd1985-04-04-flac-md5.md5
183221,151192,flac-md5.md5,gd1985-04-04-flac-md5.md5
183224,151207,gd81-10-02.ffp,gd1981-10-02-gd81-10-02.ffp
183226,151208,gd88-10-18.ffp,gd1988-10-18-gd88-10-18.ffp
183227,151208,gd88-10-18.md5,gd1988-10-18-gd88-10-18.md5
183231,151214,ffp,gd1986-03-24.ffp
183232,151214,md5,gd1986-03-24.md5
183238,151222,ffp,gd1983-10-31.ffp
183245,151224,jg91-11-06.jgb fob schoeps brotman metchick anon noel t-flac1648.md5,Garcia1991-11-06-jg91-11-06-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.md5
183246,151224,jg91-11-06.jgb fob schoeps brotman metchick anon noel t-flac1648.ffp,Garcia1991-11-06-jg91-11-06-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.ffp
183247,151225,jg91-11-07.jgb fob schoeps brotman metchick anon noel t-flac1648.ffp,Garcia1991-11-07-jg91-11-07-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.ffp
183248,151225,jg91-11-07.jgb fob schoeps brotman metchick anon noel t-flac1648.md5,Garcia1991-11-07-jg91-11-07-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.md5
183249,151226,jg91-11-09.jgb fob schoeps brotman metchick anon noel t-flac1648.md5,Garcia1991-11-09-jg91-11-09-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.md5
183250,151226,jg91-11-09.jgb fob schoeps brotman metchick anon noel t-flac1648.ffp,Garcia1991-11-09-jg91-11-09-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.ffp
183251,151227,jg91-11-10.jgb fob schoeps brotman metchick anon noel t-flac1648.ffp,Garcia1991-11-10-jg91-11-10-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.ffp
183252,151227,jg91-11-10.jgb fob schoeps brotman metchick anon noel t-flac1648.md5,Garcia1991-11-10-jg91-11-10-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.md5
183253,151228,jg91-11-12.jgb fob schoeps brotman metchick anon noel t-flac1648.ffp,Garcia1991-11-12-jg91-11-12-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.ffp
183254,151228,jg91-11-12.jgb fob schoeps brotman metchick anon noel t-flac1648.md5,Garcia1991-11-12-jg91-11-12-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.md5
183255,151229,jg91-11-16.jgb fob schoeps brotman metchick anon noel t-flac1648.md5,Garcia1991-11-16-jg91-11-16-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.md5
183256,151229,jg91-11-16.jgb fob schoeps brotman metchick anon noel t-flac1648.ffp,Garcia1991-11-16-jg91-11-16-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.ffp
183257,151230,jg91-11-17.jgb fob schoeps brotman metchick anon noel t-flac1648.ffp,Garcia1991-11-17-jg91-11-17-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.ffp
183258,151230,jg91-11-17.jgb fob schoeps brotman metchick anon noel t-flac1648.md5,Garcia1991-11-17-jg91-11-17-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.md5
183259,151231,jg91-11-19.jgb fob schoeps brotman metchick anon noel t-flac1648.md5,Garcia1991-11-19-jg91-11-19-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.md5
183260,151231,jg91-11-19.jgb fob schoeps brotman metchick anon noel t-flac1648.ffp,Garcia1991-11-19-jg91-11-19-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.ffp
183261,151232,jg91-11-20.jgb fob schoeps brotman metchick anon noel t-flac1648.md5,Garcia1991-11-20-jg91-11-20-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.md5
183262,151232,jg91-11-20.jgb fob schoeps brotman metchick anon noel t-flac1648.ffp,Garcia1991-11-20-jg91-11-20-jgb-FOB-Schoeps-Brotman-Metchick-Anon-Noel-t-flac1648.ffp
183271,151235,ffp,gd1984-10-15.ffp
183272,151235,flac-md5,gd1984-10-15-flac.md5
183273,151233,ffp,gd1985-09-15.ffp
183274,151233,flac-md5,gd1985-09-15-flac.md5
183285,151250,v1.ffp,gd1977-12-31-v1.ffp
183286,151250,v1.flac-md5.md5,gd1977-12-31-v1-flac-md5.md5
183287,151251,v1.ffp,gd1977-12-31-v1.ffp
183288,151251,v1.flac-md5.md5,gd1977-12-31-v1-flac-md5.md5
183292,151222,flac-md5.md5,gd1983-10-31-flac-md5.md5
183293,151253,gd84-06-21.ffp,gd1984-06-21-gd84-06-21.ffp
183294,151253,gd84-06-21.md5,gd1984-06-21-gd84-06-21.md5
183295,151254,gd1985-06-28.sbd.eaton.dalton.miller.clugston.flac1648.ffp,gd1985-06-28-gd1985-06-28-sbd-eaton-dalton-miller-clugston-flac1648.ffp
183296,151254,gd1985-06-28.sbd.eaton.dalton.miller.clugston.flac1648.md5,gd1985-06-28-gd1985-06-28-sbd-eaton-dalton-miller-clugston-flac1648.md5
183297,151255,gd85-06-30.ffp,gd1985-06-30-gd85-06-30.ffp
183298,151255,gd85-06-30.md5,gd1985-06-30-gd85-06-30.md5
183299,151256,gd87-03-27.ffp,gd1987-03-27-gd87-03-27.ffp
183300,151256,gd87-03-27.md5,gd1987-03-27-gd87-03-27.md5
183301,151257,gd94-10-09.ffp,gd1994-10-09-gd94-10-09.ffp
183302,151257,gd94-10-09.md5,gd1994-10-09-gd94-10-09.md5
183304,151263,gd1980-12-06.betty.master.flac16.ffp,gd1980-12-06-gd1980-12-06-betty-master-flac16.ffp
183305,151263,gd1980-12-06.betty.master.flac16.md5,gd1980-12-06-gd1980-12-06-betty-master-flac16.md5
183306,151264,gd80-10-07.ffp,gd1980-10-07-gd80-10-07.ffp
183307,151264,gd80-10-07.md5,gd1980-10-07-gd80-10-07.md5
183308,151264,orig.ffp,gd1980-10-07-orig.ffp
183309,151264,orig.md5,gd1980-10-07-orig.md5
183310,151265,gd80-10-04.ffp,gd1980-10-04-gd80-10-04.ffp
183311,151265,gd80-10-04.md5,gd1980-10-04-gd80-10-04.md5
183312,151266,gd80-10-04 set1 pset2 betty board anon noel t-flac16.ffp,gd1980-10-04-gd80-10-04-Set1-pSet2-Betty-Board-Anon-Noel-t-flac16.ffp
183313,151266,gd80-10-04 set1 pset2 betty board anon noel t-flac16.md5,gd1980-10-04-gd80-10-04-Set1-pSet2-Betty-Board-Anon-Noel-t-flac16.md5
183314,151267,gd80-10-06 set1 pset2 betty board anon noel t-flac16.ffp,gd1980-10-06-gd80-10-06-Set1-pSet2-Betty-Board-Anon-Noel-t-flac16.ffp
183315,151267,gd80-10-06 set1 pset2 betty board anon noel t-flac16.md5,gd1980-10-06-gd80-10-06-Set1-pSet2-Betty-Board-Anon-Noel-t-flac16.md5
183316,151268,ffp,Garcia1977-02-05.ffp
183317,151262,jg1987-03-13.jgb.km86.gems.flac1648.ffp,Garcia1987-03-13-jg1987-03-13-jgb-km86-gems-flac1648.ffp
183318,151262,jg1987-03-13.jgb.km86.gems.flac1648.md5,Garcia1987-03-13-jg1987-03-13-jgb-km86-gems-flac1648.md5
183319,151261,jg1987-03-13.jgb.km86.gems.flac2496.md5,Garcia1987-03-13-jg1987-03-13-jgb-km86-gems-flac2496.md5
183320,151261,jg1987-03-13.jgb.km86.gems.flac2496.ffp,Garcia1987-03-13-jg1987-03-13-jgb-km86-gems-flac2496.ffp
183321,151269,gd1985-07-01.sbd.marcus.miller.clugston.flac16.ffp,gd1985-07-01-gd1985-07-01-sbd-marcus-miller-clugston-flac16.ffp
183322,151269,gd1985-07-01.sbd.marcus.miller.clugston.flac16.md5,gd1985-07-01-gd1985-07-01-sbd-marcus-miller-clugston-flac16.md5
183323,151271,gd1988-03-28.fm.hessberg.miller.clugston.flac1648.ffp,gd1988-03-28-gd1988-03-28-fm-hessberg-miller-clugston-flac1648.ffp
183324,151271,gd1988-03-28.fm.hessberg.miller.clugston.flac1648.md5,gd1988-03-28-gd1988-03-28-fm-hessberg-miller-clugston-flac1648.md5
183325,151272,gd1988-03-28.fm.hessberg.miller.clugston.flac2496.ffp,gd1988-03-28-gd1988-03-28-fm-hessberg-miller-clugston-flac2496.ffp
183326,151272,gd1988-03-28.fm.hessberg.miller.clugston.flac2496.md5,gd1988-03-28-gd1988-03-28-fm-hessberg-miller-clugston-flac2496.md5
183327,151270,jg1987-03-14.jgb.km86.gems.flac2496.md5,Garcia1987-03-14-jg1987-03-14-jgb-km86-gems-flac2496.md5
183328,151270,jg1987-03-14.jgb.km86.gems.flac2496.ffp,Garcia1987-03-14-jg1987-03-14-jgb-km86-gems-flac2496.ffp
183329,151273,jg1987-03-14.jgb.km86.gems.flac1648.md5,Garcia1987-03-14-jg1987-03-14-jgb-km86-gems-flac1648.md5
183330,151273,jg1987-03-14.jgb.km86.gems.flac1648.ffp,Garcia1987-03-14-jg1987-03-14-jgb-km86-gems-flac1648.ffp
183332,151277,gd1984-12-31senn421_16.ffp,gd1984-12-31-gd1984-12-31senn421-16.ffp
183333,151277,gd1984-12-31.senn421.holbrook.flac1644.md5,gd1984-12-31-gd1984-12-31-senn421-holbrook-flac1644.md5
183334,151278,gd1984-12-31senn421.ffp,gd1984-12-31-gd1984-12-31senn421.ffp
183335,151278,gd1984-12-31.senn421.holbrook.flac2448.md5,gd1984-12-31-gd1984-12-31-senn421-holbrook-flac2448.md5
183349,151290,jg1984-01-13.jgb.nak700.severson.miller.clugston.flac1648.ffp,Garcia1984-01-13-jg1984-01-13-jgb-nak700-severson-miller-clugston-flac1648.ffp
183350,151290,jg1984-01-13.jgb.nak700.severson.miller.clugston.flac1648.md5,Garcia1984-01-13-jg1984-01-13-jgb-nak700-severson-miller-clugston-flac1648.md5
183351,151289,jg1984-01-14.jgb.nak700.severson.miller.clugston.flac1648.md5,Garcia1984-01-14-jg1984-01-14-jgb-nak700-severson-miller-clugston-flac1648.md5
183352,151289,jg1984-01-14.jgb.nak700.severson.miller.clugston.flac1648.ffp,Garcia1984-01-14-jg1984-01-14-jgb-nak700-severson-miller-clugston-flac1648.ffp
183353,151288,jg1984-03-02.jgb.nak700.severson.miller.clugston.flac1648.md5,Garcia1984-03-02-jg1984-03-02-jgb-nak700-severson-miller-clugston-flac1648.md5
183354,151288,jg1984-03-02.jgb.nak700.severson.miller.clugston.flac1648.ffp,Garcia1984-03-02-jg1984-03-02-jgb-nak700-severson-miller-clugston-flac1648.ffp
183355,151287,jg+bw1987-12-17.md5,Garcia1987-12-17-jg-bw1987-12-17.md5
183356,151287,jg+bw1987-12-17.ffp,Garcia1987-12-17-jg-bw1987-12-17.ffp
183357,151291,jg1989-06-10.jgb.fob.nak700.severson.miller.clugston.flac1648.md5,Garcia1989-06-10-jg1989-06-10-jgb-fob-nak700-severson-miller-clugston-flac1648.md5
183358,151291,jg1989-06-10.jgb.fob.nak700.severson.miller.clugston.flac1648.ffp,Garcia1989-06-10-jg1989-06-10-jgb-fob-nak700-severson-miller-clugston-flac1648.ffp
183365,151292,gd84-10-14.ffp,gd1984-10-14-gd84-10-14.ffp
183366,151292,gd84-10-14.md5,gd1984-10-14-gd84-10-14.md5
183389,151326,jg1984-01-13.jgb.nak700.severson.miller.clugston.flac2496.ffp,Garcia1984-01-13-jg1984-01-13-jgb-nak700-severson-miller-clugston-flac2496.ffp
183390,151326,jg1984-01-13.jgb.nak700.severson.miller.clugston.flac2496.md5,Garcia1984-01-13-jg1984-01-13-jgb-nak700-severson-miller-clugston-flac2496.md5
183391,151327,jg1984-01-14.jgb.nak700.severson.miller.clugston.flac2496.ffp,Garcia1984-01-14-jg1984-01-14-jgb-nak700-severson-miller-clugston-flac2496.ffp
183392,151327,jg1984-01-14.jgb.nak700.severson.miller.clugston.flac2496.md5,Garcia1984-01-14-jg1984-01-14-jgb-nak700-severson-miller-clugston-flac2496.md5
183393,151328,jg1984-03-02.jgb.nak700.severson.miller.clugston.flac2496.ffp,Garcia1984-03-02-jg1984-03-02-jgb-nak700-severson-miller-clugston-flac2496.ffp
183394,151328,jg1984-03-02.jgb.nak700.severson.miller.clugston.flac2496.md5,Garcia1984-03-02-jg1984-03-02-jgb-nak700-severson-miller-clugston-flac2496.md5
183395,151329,jg1989-06-10.jgb.fob.nak700.severson.miller.clugston.flac2496.ffp,Garcia1989-06-10-jg1989-06-10-jgb-fob-nak700-severson-miller-clugston-flac2496.ffp
183396,151329,jg1989-06-10.jgb.fob.nak700.severson.miller.clugston.flac2496.md5,Garcia1989-06-10-jg1989-06-10-jgb-fob-nak700-severson-miller-clugston-flac2496.md5
183400,151336,gd1985-11-10.senn441.hunt.mattes.miller.clugston.flac1648.ffp,gd1985-11-10-gd1985-11-10-senn441-hunt-mattes-miller-clugston-flac1648.ffp
183401,151336,gd1985-11-10.senn441.hunt.mattes.miller.clugston.flac1648.md5,gd1985-11-10-gd1985-11-10-senn441-hunt-mattes-miller-clugston-flac1648.md5
183402,151337,gd1985-11-10.senn441.hunt.mattes.miller.clugston.flac2496.ffp,gd1985-11-10-gd1985-11-10-senn441-hunt-mattes-miller-clugston-flac2496.ffp
183403,151337,gd1985-11-10.senn441.hunt.mattes.miller.clugston.flac2496.md5,gd1985-11-10-gd1985-11-10-senn441-hunt-mattes-miller-clugston-flac2496.md5
183404,151338,gd1983-12-31.fob.nak700.wagner.miller.clugston.flac1648.ffp,gd1983-12-31-gd1983-12-31-fob-nak700-wagner-miller-clugston-flac1648.ffp
183405,151338,gd1983-12-31.fob.nak700.wagner.miller.clugston.flac1648.md5,gd1983-12-31-gd1983-12-31-fob-nak700-wagner-miller-clugston-flac1648.md5
183406,151339,gd1983-12-31.fob.nak700.wagner.miller.clugston.flac2496.ffp,gd1983-12-31-gd1983-12-31-fob-nak700-wagner-miller-clugston-flac2496.ffp
183407,151339,gd1983-12-31.fob.nak700.wagner.miller.clugston.flac2496.md5,gd1983-12-31-gd1983-12-31-fob-nak700-wagner-miller-clugston-flac2496.md5
183408,151330,gd78-12-31 betty board anon noel t-flac16.md5,gd1978-12-31-gd78-12-31-Betty-Board-Anon-Noel-t-flac16.md5
183409,151330,gd78-12-31 betty board anon noel t-flac16.ffp,gd1978-12-31-gd78-12-31-Betty-Board-Anon-Noel-t-flac16.ffp
183413,151340,gd1991-09-14.ffp,gd1991-09-14-gd1991-09-14.ffp
183414,151340,gd1991-09-14.md5,gd1991-09-14-gd1991-09-14.md5
183415,151332,gd1977-12-31.sbd.bear.gems.v3.flac1648.md5,gd1977-12-31-gd1977-12-31-sbd-bear-gems-V3-flac1648.md5
183416,151332,gd1977-12-31.sbd.bear.gems.v3.flac1648.ffp,gd1977-12-31-gd1977-12-31-sbd-bear-gems-V3-flac1648.ffp
183417,151333,gd1977-12-31.sbd.bear.gems.v3.flac2496.ffp,gd1977-12-31-gd1977-12-31-sbd-bear-gems-V3-flac2496.ffp
183418,151333,gd1977-12-31.sbd.bear.gems.v3.flac2496.md5,gd1977-12-31-gd1977-12-31-sbd-bear-gems-V3-flac2496.md5
183419,151341,gd91-03-21.ffp,gd1991-03-21-gd91-03-21.ffp
183420,151341,gd91-03-21.md5,gd1991-03-21-gd91-03-21.md5
183421,151342,gd93-03-29.ffp,gd1993-03-29-gd93-03-29.ffp
183422,151342,gd93-03-29.md5,gd1993-03-29-gd93-03-29.md5
183423,151343,gd93-05-16.ffp,gd1993-05-16-gd93-05-16.ffp
183424,151343,gd93-05-16.md5,gd1993-05-16-gd93-05-16.md5
183425,151344,gd80-10-09.ffp,gd1980-10-09-gd80-10-09.ffp
183426,151344,gd80-10-09.md5,gd1980-10-09-gd80-10-09.md5
183427,151345,gd80-03-31.ffp,gd1980-03-31-gd80-03-31.ffp
183428,151345,gd80-03-31.md5,gd1980-03-31-gd80-03-31.md5
183472,151355,md5,Garcia1975-12-20.md5
183473,151367,jg1981-06-26.jgb.nak700.senicola.poris.severson.miller.clugston.flac2496.ffp,Garcia1981-06-26-jg1981-06-26-jgb-nak700-senicola-poris-severson-miller-clugston-flac2496.ffp
183474,151367,jg1981-06-26.jgb.nak700.senicola.poris.severson.miller.clugston.flac2496.md5,Garcia1981-06-26-jg1981-06-26-jgb-nak700-senicola-poris-severson-miller-clugston-flac2496.md5
183475,151372,jg1981-06-26.jgb.nak700.senicola.poris.severson.miller.clugston.flac1648.ffp,Garcia1981-06-26-jg1981-06-26-jgb-nak700-senicola-poris-severson-miller-clugston-flac1648.ffp
183476,151372,jg1981-06-26.jgb.nak700.senicola.poris.severson.miller.clugston.flac1648.md5,Garcia1981-06-26-jg1981-06-26-jgb-nak700-senicola-poris-severson-miller-clugston-flac1648.md5
183477,151373,jg1974-12-29.jgms.earlylate.disalvo.aud.gems.flac16.md5,Garcia1974-12-29-jg1974-12-29-jgms-earlylate-disalvo-aud-gems-flac16.md5
183478,151373,jg1974-12-29.jgms.earlylate.disalvo.aud.gems.flac16.ffp,Garcia1974-12-29-jg1974-12-29-jgms-earlylate-disalvo-aud-gems-flac16.ffp
183496,151393,jg1981-02-10.aud.sterry.miller.clugston.flac2496.md5,Garcia1981-02-10-jg1981-02-10-aud-sterry-miller-clugston-flac2496.md5
183497,151393,jg1981-02-10.aud.sterry.miller.clugston.flac2496.ffp,Garcia1981-02-10-jg1981-02-10-aud-sterry-miller-clugston-flac2496.ffp
183498,151394,jg1981-11-12.2p.aud.sterry.beckwith.miller.clugston.flac2496.md5,Garcia1981-11-12-jg1981-11-12-2p-aud-sterry-beckwith-miller-clugston-flac2496.md5
183499,151394,jg1981-11-12.2p.aud.sterry.beckwith.miller.clugston.flac2496.ffp,Garcia1981-11-12-jg1981-11-12-2p-aud-sterry-beckwith-miller-clugston-flac2496.ffp
183500,151392,jg91-11-15.jgb.fob.schoep,Garcia1991-11-15-jg91-11-15-jgb-fob-schoep.md5
183505,151401,gd89-04-02 ots akg ackerman noel t-flac2496.md5,gd1989-04-02-gd89-04-02-OTS-AKG-Ackerman-Noel-t-flac2496.md5
183506,151401,gd89-04-02 ots akg ackerman noel t-flac2496.ffp,gd1989-04-02-gd89-04-02-OTS-AKG-Ackerman-Noel-t-flac2496.ffp
183507,151402,gd89-04-03 ots akg ackerman noel t-flac2496.md5,gd1989-04-03-gd89-04-03-OTS-AKG-Ackerman-Noel-t-flac2496.md5
183508,151402,gd89-04-03 ots akg ackerman noel t-flac2496.ffp,gd1989-04-03-gd89-04-03-OTS-AKG-Ackerman-Noel-t-flac2496.ffp
183509,151398,gd89-09-30.md5,gd1989-09-30-gd89-09-30.md5
183510,151398,gd89-09-30.ffp,gd1989-09-30-gd89-09-30.ffp
183512,151407,jgb1989-03-03s2.md5,Garcia1989-03-03-jgb1989-03-03s2.md5
183513,151407,jgb1989-03-03s2.ffp,Garcia1989-03-03-jgb1989-03-03s2.ffp
183514,151406,jgb1989-03-03s2.md5,Garcia1989-03-03-jgb1989-03-03s2.md5
183515,151406,jgb1989-03-03s2.ffp,Garcia1989-03-03-jgb1989-03-03s2.ffp
183527,151409,gd89-09-29.ffp,gd1989-09-29-gd89-09-29.ffp
183528,151409,gd89-09-29.md5,gd1989-09-29-gd89-09-29.md5
183540,151410,gd88-06-20.ffp,gd1988-06-20-gd88-06-20.ffp
183541,151410,gd88-06-20.md5,gd1988-06-20-gd88-06-20.md5
183542,151411,gd1987-09-07.senn.me80.hessberg.miller.clugston.flac1648.ffp,gd1987-09-07-gd1987-09-07-senn-me80-hessberg-miller-clugston-flac1648.ffp
183543,151411,gd1987-09-07.senn.me80.hessberg.miller.clugston.flac1648.md5,gd1987-09-07-gd1987-09-07-senn-me80-hessberg-miller-clugston-flac1648.md5
183544,151412,gd1987-09-07.senn.me80.hessberg.miller.clugston.flac2496.ffp,gd1987-09-07-gd1987-09-07-senn-me80-hessberg-miller-clugston-flac2496.ffp
183545,151412,gd1987-09-07.senn.me80.hessberg.miller.clugston.flac2496.md5,gd1987-09-07-gd1987-09-07-senn-me80-hessberg-miller-clugston-flac2496.md5
183546,151413,gd1987-09-08.senn.me80.hessberg.miller.clugston.flac1648.ffp,gd1987-09-08-gd1987-09-08-senn-me80-hessberg-miller-clugston-flac1648.ffp
183547,151413,gd1987-09-08.senn.me80.hessberg.miller.clugston.flac1648.md5,gd1987-09-08-gd1987-09-08-senn-me80-hessberg-miller-clugston-flac1648.md5
183548,151414,gd1987-09-08.senn.me80.hessberg.miller.clugston.flac2496.ffp,gd1987-09-08-gd1987-09-08-senn-me80-hessberg-miller-clugston-flac2496.ffp
183549,151414,gd1987-09-08.senn.me80.hessberg.miller.clugston.flac2496.md5,gd1987-09-08-gd1987-09-08-senn-me80-hessberg-miller-clugston-flac2496.md5
183557,151417,reconstruction-1979-05-18 old waldorf.flac24 [1st gen].ffp,Garcia1979-05-18-Reconstruction-1979-05-18-Old-Waldorf-flac24-1st-gen.ffp
183558,151400,jgb1989-09-09.md5,Garcia1989-09-09-jgb1989-09-09.md5
183559,151400,jgb1989-09-09.ffp.txt,Garcia1989-09-09-jgb1989-09-09-ffp-txt.ffp
183560,151418,jg1976-01-10.jgb.s2p.sbd.xxxxxx.flac1648.st5,Garcia1976-01-10-jg1976-01-10-jgb-s2p-sbd-xxxxxx-flac1648-st5.md5
183566,151424,gd1979-10-24.sbd.gems.flac16.ffp,gd1979-10-24-gd1979-10-24-sbd-gems-flac16.ffp
183567,151424,gd1979-10-24.sbd.gems.flac16.md5,gd1979-10-24-gd1979-10-24-sbd-gems-flac16.md5
183568,151425,gd1980-03-31..ffp,gd1980-03-31-gd1980-03-31.ffp
183569,151425,gd1980-03-31..md5,gd1980-03-31-gd1980-03-31.md5
183570,151419,gd89-04-02.ffp,gd1989-04-02-gd89-04-02.ffp
183571,151419,gd89-04-02.md5,gd1989-04-02-gd89-04-02.md5
183572,151420,gd89-04-03.md5,gd1989-04-03-gd89-04-03.md5
183573,151420,gd89-04-03.ffp,gd1989-04-03-gd89-04-03.ffp
183574,151426,gd1987-09-09.senn.me80.hessberg.miller.clugston.flac1648.ffp,gd1987-09-09-gd1987-09-09-senn-me80-hessberg-miller-clugston-flac1648.ffp
183575,151426,gd1987-09-09.senn.me80.hessberg.miller.clugston.flac1648.md5,gd1987-09-09-gd1987-09-09-senn-me80-hessberg-miller-clugston-flac1648.md5
183576,151427,gd1987-09-09.senn.me80.hessberg.miller.clugston.flac2496.ffp,gd1987-09-09-gd1987-09-09-senn-me80-hessberg-miller-clugston-flac2496.ffp
183577,151427,gd1987-09-09.senn.me80.hessberg.miller.clugston.flac2496.md5,gd1987-09-09-gd1987-09-09-senn-me80-hessberg-miller-clugston-flac2496.md5
183578,151428,gd1985-08-31.nak104.mook.scheuner.miller.clugston.flac1648.ffp,gd1985-08-31-gd1985-08-31-nak104-mook-scheuner-miller-clugston-flac1648.ffp
183579,151428,gd1985-08-31.nak104.mook.scheuner.miller.clugston.flac1648.md5,gd1985-08-31-gd1985-08-31-nak104-mook-scheuner-miller-clugston-flac1648.md5
183580,151429,gd1985-08-31.nak104.mook.scheuner.miller.clugston.flac2496.ffp,gd1985-08-31-gd1985-08-31-nak104-mook-scheuner-miller-clugston-flac2496.ffp
183581,151429,gd1985-08-31.nak104.mook.scheuner.miller.clugston.flac2496.md5,gd1985-08-31-gd1985-08-31-nak104-mook-scheuner-miller-clugston-flac2496.md5
183582,151430,gd85-04-08.nak701.ffp,gd1985-04-08-gd85-04-08-nak701.ffp
183583,151431,gd85-04-08nak701.ffp,gd1985-04-08-gd85-04-08nak701.ffp
183584,151430,flac-md5.md5,gd1985-04-08-flac-md5.md5
183585,151431,flac-md5.md5,gd1985-04-08-flac-md5.md5
183594,151437,gd1980-10-04..ffp,gd1980-10-04-gd1980-10-04.ffp
183595,151437,gd1980-10-04..md5,gd1980-10-04-gd1980-10-04.md5
183596,151440,gd1980-10-07..ffp,gd1980-10-07-gd1980-10-07.ffp
183597,151440,gd1980-10-07..md5,gd1980-10-07-gd1980-10-07.md5
183598,151441,gd1980-10-09..md5,gd1980-10-09-gd1980-10-09.md5
183599,151441,gd1980-10-09..ffp,gd1980-10-09-gd1980-10-09.ffp
183600,151442,gd1980-10-00..md5,Grateful-Dead-Compilations1980-10-gd1980-10-00.md5
183601,151442,gd1980-10-00..ffp,Grateful-Dead-Compilations1980-10-gd1980-10-00.ffp
183609,151452,jgb1991-05-22.ffp,Garcia1991-05-22-jgb1991-05-22.ffp
183610,151452,jgb1991-05-22.md5,Garcia1991-05-22-jgb1991-05-22.md5
